"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"SQ_CANDIDATO";"NR_CANDIDATO";"NM_CANDIDATO";"NM_URNA_CANDIDATO";"NM_SOCIAL_CANDIDATO";"CD_SITUACAO_CANDIDATURA";"DS_SITUACAO_CANDIDATURA";"CD_DETALHE_SITUACAO_CAND";"DS_DETALHE_SITUACAO_CAND";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"NR_FEDERACAO";"NM_FEDERACAO";"SG_FEDERACAO";"DS_COMPOSICAO_FEDERACAO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"NM_TIPO_DESTINACAO_VOTOS";"QT_VOTOS_NOMINAIS_VALIDOS";"CD_SIT_TOT_TURNO";"DS_SIT_TOT_TURNO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";3;13;"Vereador";20000700185;28111;"LUCIANO COSTA NORONHA";"LABA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";20000064933;"PARTIDO ISOLADO";"PRTB";"N";22;"Válido";22;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";33;13;"Vereador";20000700185;28111;"LUCIANO COSTA NORONHA";"LABA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";20000064933;"PARTIDO ISOLADO";"PRTB";"N";10;"Válido";10;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";2;13;"Vereador";20000700185;28111;"LUCIANO COSTA NORONHA";"LABA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";20000064933;"PARTIDO ISOLADO";"PRTB";"N";30;"Válido";30;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";1;13;"Vereador";20000700185;28111;"LUCIANO COSTA NORONHA";"LABA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";20000064933;"PARTIDO ISOLADO";"PRTB";"N";32;"Válido";32;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";54;13;"Vereador";20000700185;28111;"LUCIANO COSTA NORONHA";"LABA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";20000064933;"PARTIDO ISOLADO";"PRTB";"N";8;"Válido";8;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";1;13;"Vereador";20000700173;28999;"WARLLEN DAVID BEZERRA NASCIMENTO MESQUITA";"DAVID EMPREGOS AL";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";20000064933;"PARTIDO ISOLADO";"PRTB";"N";790;"Válido";790;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";33;13;"Vereador";20000700173;28999;"WARLLEN DAVID BEZERRA NASCIMENTO MESQUITA";"DAVID EMPREGOS AL";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";20000064933;"PARTIDO ISOLADO";"PRTB";"N";648;"Válido";648;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";2;13;"Vereador";20000700173;28999;"WARLLEN DAVID BEZERRA NASCIMENTO MESQUITA";"DAVID EMPREGOS AL";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";20000064933;"PARTIDO ISOLADO";"PRTB";"N";884;"Válido";884;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";3;13;"Vereador";20000700173;28999;"WARLLEN DAVID BEZERRA NASCIMENTO MESQUITA";"DAVID EMPREGOS AL";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";20000064933;"PARTIDO ISOLADO";"PRTB";"N";727;"Válido";727;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";54;13;"Vereador";20000700173;28999;"WARLLEN DAVID BEZERRA NASCIMENTO MESQUITA";"DAVID EMPREGOS AL";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";20000064933;"PARTIDO ISOLADO";"PRTB";"N";830;"Válido";830;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";1;13;"Vereador";20000700159;28888;"RÔMULO LUCENA MARTINS ALVES";"RÔMULO LUCENA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";20000064933;"PARTIDO ISOLADO";"PRTB";"N";196;"Válido";196;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";54;13;"Vereador";20000700159;28888;"RÔMULO LUCENA MARTINS ALVES";"RÔMULO LUCENA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";20000064933;"PARTIDO ISOLADO";"PRTB";"N";51;"Válido";51;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";2;13;"Vereador";20000700159;28888;"RÔMULO LUCENA MARTINS ALVES";"RÔMULO LUCENA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";20000064933;"PARTIDO ISOLADO";"PRTB";"N";189;"Válido";189;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";3;13;"Vereador";20000700159;28888;"RÔMULO LUCENA MARTINS ALVES";"RÔMULO LUCENA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";20000064933;"PARTIDO ISOLADO";"PRTB";"N";62;"Válido";62;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";33;13;"Vereador";20000700159;28888;"RÔMULO LUCENA MARTINS ALVES";"RÔMULO LUCENA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";20000064933;"PARTIDO ISOLADO";"PRTB";"N";54;"Válido";54;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";3;13;"Vereador";20000700156;28188;"RAVIELLY DE OLIVEIRA ESEQUIEL";"RAVIELLY";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";20000064933;"PARTIDO ISOLADO";"PRTB";"N";0;"Válido";0;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";1;13;"Vereador";20000700156;28188;"RAVIELLY DE OLIVEIRA ESEQUIEL";"RAVIELLY";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";20000064933;"PARTIDO ISOLADO";"PRTB";"N";0;"Válido";0;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";2;13;"Vereador";20000700156;28188;"RAVIELLY DE OLIVEIRA ESEQUIEL";"RAVIELLY";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";20000064933;"PARTIDO ISOLADO";"PRTB";"N";0;"Válido";0;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";33;13;"Vereador";20000700156;28188;"RAVIELLY DE OLIVEIRA ESEQUIEL";"RAVIELLY";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";20000064933;"PARTIDO ISOLADO";"PRTB";"N";1;"Válido";1;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";54;13;"Vereador";20000700156;28188;"RAVIELLY DE OLIVEIRA ESEQUIEL";"RAVIELLY";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";20000064933;"PARTIDO ISOLADO";"PRTB";"N";0;"Válido";0;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";2;13;"Vereador";20000700186;28789;"JOÃO LUIZ ROCHA";"PASTOR JOÃO LUIZ";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";20000064933;"PARTIDO ISOLADO";"PRTB";"N";986;"Válido";986;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";54;13;"Vereador";20000700186;28789;"JOÃO LUIZ ROCHA";"PASTOR JOÃO LUIZ";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";20000064933;"PARTIDO ISOLADO";"PRTB";"N";615;"Válido";615;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";33;13;"Vereador";20000700186;28789;"JOÃO LUIZ ROCHA";"PASTOR JOÃO LUIZ";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";20000064933;"PARTIDO ISOLADO";"PRTB";"N";480;"Válido";480;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";1;13;"Vereador";20000700186;28789;"JOÃO LUIZ ROCHA";"PASTOR JOÃO LUIZ";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";20000064933;"PARTIDO ISOLADO";"PRTB";"N";617;"Válido";617;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";3;13;"Vereador";20000700186;28789;"JOÃO LUIZ ROCHA";"PASTOR JOÃO LUIZ";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";20000064933;"PARTIDO ISOLADO";"PRTB";"N";1367;"Válido";1367;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";33;13;"Vereador";20000700167;28321;"HERMANN CALHEIROS ALVES";"INHAME RODAS";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";20000064933;"PARTIDO ISOLADO";"PRTB";"N";41;"Válido";41;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";3;13;"Vereador";20000700167;28321;"HERMANN CALHEIROS ALVES";"INHAME RODAS";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";20000064933;"PARTIDO ISOLADO";"PRTB";"N";28;"Válido";28;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";54;13;"Vereador";20000700167;28321;"HERMANN CALHEIROS ALVES";"INHAME RODAS";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";20000064933;"PARTIDO ISOLADO";"PRTB";"N";39;"Válido";39;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";2;13;"Vereador";20000700167;28321;"HERMANN CALHEIROS ALVES";"INHAME RODAS";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";20000064933;"PARTIDO ISOLADO";"PRTB";"N";98;"Válido";98;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";1;13;"Vereador";20000700167;28321;"HERMANN CALHEIROS ALVES";"INHAME RODAS";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";20000064933;"PARTIDO ISOLADO";"PRTB";"N";40;"Válido";40;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";33;13;"Vereador";20000700174;28400;"WILLIELMA MARQUES DA SILVA";"WILLIELMA MARQUES";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";20000064933;"PARTIDO ISOLADO";"PRTB";"N";0;"Válido";0;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";1;13;"Vereador";20000700174;28400;"WILLIELMA MARQUES DA SILVA";"WILLIELMA MARQUES";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";20000064933;"PARTIDO ISOLADO";"PRTB";"N";0;"Válido";0;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";54;13;"Vereador";20000700174;28400;"WILLIELMA MARQUES DA SILVA";"WILLIELMA MARQUES";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";20000064933;"PARTIDO ISOLADO";"PRTB";"N";0;"Válido";0;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";3;13;"Vereador";20000700174;28400;"WILLIELMA MARQUES DA SILVA";"WILLIELMA MARQUES";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";20000064933;"PARTIDO ISOLADO";"PRTB";"N";0;"Válido";0;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";2;13;"Vereador";20000700174;28400;"WILLIELMA MARQUES DA SILVA";"WILLIELMA MARQUES";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";20000064933;"PARTIDO ISOLADO";"PRTB";"N";0;"Válido";0;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";2;13;"Vereador";20000700163;28900;"EVALDO DO NASCIMENTO OLIVEIRA";"VAL MADERADA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";20000064933;"PARTIDO ISOLADO";"PRTB";"N";29;"Válido";29;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";33;13;"Vereador";20000700163;28900;"EVALDO DO NASCIMENTO OLIVEIRA";"VAL MADERADA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";20000064933;"PARTIDO ISOLADO";"PRTB";"N";25;"Válido";25;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";54;13;"Vereador";20000700163;28900;"EVALDO DO NASCIMENTO OLIVEIRA";"VAL MADERADA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";20000064933;"PARTIDO ISOLADO";"PRTB";"N";11;"Válido";11;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";1;13;"Vereador";20000700163;28900;"EVALDO DO NASCIMENTO OLIVEIRA";"VAL MADERADA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";20000064933;"PARTIDO ISOLADO";"PRTB";"N";7;"Válido";7;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";3;13;"Vereador";20000700163;28900;"EVALDO DO NASCIMENTO OLIVEIRA";"VAL MADERADA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";20000064933;"PARTIDO ISOLADO";"PRTB";"N";21;"Válido";21;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";54;13;"Vereador";20000700172;28555;"MARCIO VALERIO SANTOS SILVA";"MISSIONÁRIO DO AMOR";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";20000064933;"PARTIDO ISOLADO";"PRTB";"N";109;"Válido";109;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"28851";"UNIÃO DOS PALMARES";28851;"UNIÃO DOS PALMARES";21;13;"Vereador";20001185748;55333;"RAPHAEL JOSE ALBUQUERQUE PEDROSA";"RAFAEL PEDROSA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";55;"PSD";"Partido Social Democrático";-1;"#NULO#";"#NULO#";"#NULO#";20000145845;"PARTIDO ISOLADO";"PSD";"N";739;"Válido";739;3;"ELEITO POR MÉDIA"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27316";"CANAPI";27316;"CANAPI";27;13;"Vereador";20001174919;25777;"JOSÉ NILSON GOMES DE LIMA";"URSO BIANO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";25;"DEM";"Democratas";-1;"#NULO#";"#NULO#";"#NULO#";20000144669;"PARTIDO ISOLADO";"DEM";"N";374;"Válido";374;3;"ELEITO POR MÉDIA"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27839";"LIMOEIRO DE ANADIA";27839;"LIMOEIRO DE ANADIA";47;13;"Vereador";20000759561;90777;"RODRIGO LIMA DE OLIVEIRA";"RODRIGO LIMA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";90;"PROS";"Partido Republicano da Ordem Social";-1;"#NULO#";"#NULO#";"#NULO#";20000072963;"PARTIDO ISOLADO";"PROS";"N";312;"Válido";312;3;"ELEITO POR MÉDIA"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"28177";"OLHO D ÁGUA GRANDE";28177;"OLHO D ÁGUA GRANDE";37;13;"Vereador";20001074937;90222;"JOSÉ ERLÂNIO FIRMIANO";"NANDO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";90;"PROS";"Partido Republicano da Ordem Social";-1;"#NULO#";"#NULO#";"#NULO#";20000129995;"PARTIDO ISOLADO";"PROS";"N";149;"Válido";149;3;"ELEITO POR MÉDIA"
